Home Team,Away Team,Result,Home Team Goals Scored,Away Team Goals Scored,Home Team Possession %,Away Team Possession %,Winning Team Possession Difference %,Home Team Off Target Shots,Away Team Off Target Shots,Home Team On Target Shots,Away Team On Target Shots,Home Team Total Shots,Away Team Total Shots,Home Away Teamlocked Shots,Away Team Blocked Shots,Home Team Corners,Away Team Corners,Home Team Throw Ins,Away Team Throw Ins,Home Team Pass Success %,Away Team Pass Success %,Home Team Clearances,Away Team Clearances,Home Team Fouls,Away Team Fouls,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Second Yellow Cards,Away Team Second Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Goals Conceeded,Away Team Goals Conceeded,year,Half Time Score,Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Aerials Won,Away Team Aerials Won
1,0,Away Team Win,0,1,34,66,32,10,5,2,5,14,11,2,1,6,4,16,17,80,91,9,21,13,7,2,1,0,0,0,0,1,0,2016,0-0,0-1,3.7,5.8,7.1,13,8
2,2,Tie,1,1,46,54,,4,5,4,8,10,17,2,4,3,4,38,34,66,77,18,26,11,17,3,3,0,0,0,0,1,1,2016,1-0,1-1,5.5,6.1,6.8,22,19
1,0,Away Team Win,1,4,59,41,-18,6,7,4,7,11,15,1,1,5,8,31,21,83,76,13,12,12,13,2,1,0,0,0,0,4,1,2016,0-2,1-4,6.1,4.8,7.4,13,11
2,2,Tie,1,1,35,65,,4,4,5,5,10,14,1,5,3,3,20,37,58,79,29,18,16,21,2,2,0,0,0,0,1,1,2016,1-0,1-1,4.7,6,6,16,28
0,1,Home Team Win,4,0,48,52,-4,2,4,7,3,13,10,4,3,5,7,28,22,79,79,19,20,10,16,2,2,0,0,0,0,0,4,2016,3-0,4-0,5.3,8.2,4.9,19,21
2,2,Tie,2,2,67,33,,6,3,4,2,14,6,4,1,6,0,29,20,91,76,16,20,13,12,2,1,0,0,0,0,2,2,2016,0-1,2-2,7.1,5.7,7.5,11,15
0,1,Home Team Win,3,0,54,46,8,6,4,4,7,11,14,1,3,2,4,13,18,88,85,18,12,11,10,1,0,0,0,0,0,0,3,2016,2-0,3-0,5.5,7.7,5.9,5,10
0,1,Home Team Win,2,1,63,37,26,3,7,6,2,10,9,1,0,10,3,30,35,81,68,11,44,9,11,1,3,0,0,0,0,1,2,2016,0-0,2-1,5.5,7.1,5.7,22,14
1,0,Away Team Win,2,3,52,48,-4,4,6,8,7,14,14,2,1,3,5,24,15,83,74,27,21,6,17,0,3,0,0,0,0,3,2,2016,44562,2-3,9.1,6,6.8,34,14
2,2,Tie,1,1,58,42,,8,3,4,7,15,10,3,0,1,4,38,28,83,74,23,18,10,11,2,1,0,0,0,0,1,1,2016,0-1,1-1,4.7,6.1,7,24,20
1,0,Away Team Win,1,2,42,58,16,8,3,3,6,16,10,5,1,5,4,24,25,65,81,19,50,11,13,4,2,0,0,0,0,2,1,2016,1-0,1-2,5.3,4.9,6.3,9,25
0,1,Home Team Win,5,0,61,39,22,9,1,8,1,21,2,4,0,5,8,18,23,86,75,25,24,10,13,0,3,0,1,0,0,0,5,2016,0-0,5-0,6.3,9,3.6,22,13
2,2,Tie,2,2,58,42,,6,5,7,6,14,12,1,1,4,3,18,22,83,74,14,31,14,20,0,1,0,0,0,0,2,2,2016,0-1,2-2,7.8,6.4,6.3,16,25
0,1,Home Team Win,4,0,60,40,20,4,3,7,4,12,10,1,3,4,3,28,15,84,75,14,10,10,12,1,2,0,0,0,0,0,4,2016,1-0,4-0,6.1,8.4,5.4,12,10
1,0,Away Team Win,1,2,42,58,16,3,4,2,6,6,12,1,2,3,9,24,19,78,86,21,22,9,7,2,1,0,0,0,0,2,1,2016,0-1,1-2,5,5.5,6.8,10,17
0,1,Home Team Win,1,0,53,47,6,3,5,2,0,9,6,4,1,4,4,25,22,84,81,18,24,12,12,2,2,0,0,0,0,0,1,2016,0-0,1-0,2.7,5.8,5.7,19,9
2,2,Tie,0,0,46,54,,5,2,2,4,9,7,2,1,7,8,20,14,80,80,25,34,18,18,1,4,0,0,0,0,0,0,2016,0-0,0-0,2.8,6.1,6.6,20,14
2,2,Tie,1,1,38,62,,7,2,5,2,18,5,6,1,5,4,30,22,73,87,11,34,17,13,3,1,0,0,0,0,1,1,2016,44562,1-1,4.6,6.4,6.9,11,11
2,2,Tie,0,0,38,62,,4,10,0,3,6,17,2,4,5,9,41,29,65,82,29,27,14,14,2,2,1,0,0,0,0,0,2016,0-0,0-0,2.5,5.4,6.7,18,18
1,0,Away Team Win,2,3,43,57,14,3,2,8,5,14,7,3,0,8,3,27,27,67,79,22,24,16,7,1,2,0,0,0,0,3,2,2016,2-0,2-3,8.3,6,6.4,23,23
0,1,Home Team Win,3,0,50,50,0,9,6,5,1,15,10,1,3,8,3,35,20,79,77,17,26,11,6,2,1,0,0,0,0,0,3,2016,0-0,3-0,5.1,6.9,5.1,23,25
0,1,Home Team Win,5,1,40,60,-20,3,6,7,4,13,14,3,4,5,8,26,17,79,85,28,10,7,9,0,0,0,0,0,1,1,5,2016,3-0,5-1,6.5,8.3,4.9,6,24
1,0,Away Team Win,0,3,52,48,-4,2,5,1,7,5,17,2,5,2,7,28,26,72,75,15,31,8,14,1,0,0,0,0,0,3,0,2016,0-1,0-3,4.6,4.8,7.7,31,13
1,0,Away Team Win,0,1,51,49,-2,10,4,0,4,17,16,7,8,3,6,35,31,74,71,23,30,13,9,2,1,0,0,0,0,1,0,2016,0-0,0-1,3.5,6.1,6.9,19,24
0,1,Home Team Win,2,1,52,48,4,6,7,4,2,12,11,2,2,8,10,13,17,86,84,19,24,11,8,2,1,0,0,0,0,1,2,2016,44563,2-1,5.8,7.1,6.3,15,12
0,1,Home Team Win,1,0,73,27,46,9,3,3,1,17,4,5,0,12,1,32,24,84,55,17,35,14,9,1,2,0,0,0,1,0,1,2016,0-0,1-0,3.2,7,5,26,21
2,2,Tie,1,1,63,37,,10,2,5,5,19,8,4,1,4,3,26,24,86,75,21,30,9,17,2,4,0,0,0,0,1,1,2016,0-1,1-1,4.9,6.1,6.3,18,13
1,0,Away Team Win,0,1,43,57,14,3,5,2,3,14,9,9,1,5,0,24,29,69,78,11,35,10,15,1,1,0,0,0,0,1,0,2016,0-0,0-1,2.7,5.9,6.4,17,36
2,2,Tie,1,1,34,66,,4,8,2,6,7,20,1,6,4,8,17,34,71,85,20,22,8,17,1,1,0,0,1,0,1,1,2016,0-0,1-1,5,5.9,6.5,12,20
0,1,Home Team Win,1,0,43,57,-14,7,8,2,3,13,16,4,5,8,3,20,22,77,83,39,17,8,9,1,1,0,0,1,1,0,1,2016,1-0,1-0,3.8,6.7,6.1,24,26
0,1,Home Team Win,2,1,53,47,6,5,6,3,3,13,18,5,9,4,3,37,35,74,74,22,29,9,9,1,1,0,0,0,1,1,2,2016,0-0,2-1,5.5,7.1,5.9,16,26
1,0,Away Team Win,0,1,63,37,-26,12,3,2,4,18,9,4,2,5,8,37,17,82,67,27,23,9,9,2,2,0,0,0,0,1,0,2016,0-1,0-1,3.4,5.5,7,28,28
0,1,Home Team Win,2,1,54,46,8,4,10,4,4,10,18,2,4,3,6,15,20,88,86,36,9,15,14,3,1,0,0,0,0,1,2,2016,44563,2-1,6.2,6.9,5.8,10,14
1,0,Away Team Win,2,3,22,78,56,4,5,2,6,6,17,0,6,1,8,19,18,67,91,26,7,13,11,1,1,0,0,0,0,3,2,2016,0-2,2-3,8.4,5.8,7.5,7,9
0,1,Home Team Win,2,0,63,37,26,5,2,5,3,14,5,4,0,10,4,18,20,90,81,8,36,6,9,1,1,0,0,0,0,0,2,2016,1-0,2-0,4.7,7.2,5.8,11,13
1,0,Away Team Win,1,2,41,59,18,6,4,3,7,11,12,2,1,5,3,29,13,79,87,7,27,22,13,1,1,0,0,0,0,2,1,2016,44593,1-2,5.7,5.3,7.5,12,11
1,0,Away Team Win,0,1,56,44,-12,9,4,4,6,16,11,3,1,4,6,33,18,77,74,15,40,13,15,2,1,0,0,0,0,1,0,2016,0-0,0-1,4,5.4,7,33,19
1,0,Away Team Win,1,4,69,31,-38,8,6,5,6,16,14,3,2,5,4,26,20,87,72,13,15,13,10,3,1,0,0,0,0,4,1,2016,44562,1-4,6.8,3.9,8.8,13,6
0,1,Home Team Win,3,0,52,48,4,9,4,6,5,17,9,2,0,4,2,23,35,82,77,19,15,9,14,2,2,0,0,0,1,0,3,2016,1-0,3-0,6.5,7.4,5.1,16,18
0,1,Home Team Win,3,0,35,65,-30,8,3,5,5,14,9,1,1,4,4,27,21,66,85,24,29,12,18,2,1,0,0,0,0,0,3,2016,1-0,3-0,5.3,7.6,4.5,27,17
1,0,Away Team Win,0,2,51,49,-2,8,7,4,6,14,15,2,2,2,5,29,24,79,81,12,36,15,12,4,3,0,0,0,0,2,0,2016,0-0,0-2,4.9,5.4,6.2,24,32
1,0,Away Team Win,1,2,67,33,-34,6,5,6,7,14,13,2,1,8,2,30,19,82,65,10,46,14,11,2,0,0,0,0,0,2,1,2016,44562,1-2,6.6,4.8,7.7,23,34
2,2,Tie,1,1,59,41,,5,6,4,3,11,10,2,1,8,2,28,24,74,66,18,36,12,11,3,2,0,0,0,0,1,1,2016,0-1,1-1,4.5,6.6,6.3,25,20
0,1,Home Team Win,4,0,66,34,32,7,3,7,4,17,11,3,4,7,4,25,21,87,72,10,25,12,12,1,2,0,0,0,0,0,4,2016,0-0,4-0,6.1,7.6,5.2,17,16
1,0,Away Team Win,0,2,42,58,16,10,7,4,2,17,10,3,1,5,1,26,11,82,89,6,19,13,12,2,1,0,0,0,0,2,0,2016,0-1,0-2,4.3,5.6,7.3,10,9
0,1,Home Team Win,3,1,64,36,28,8,2,4,3,14,8,2,3,1,7,16,20,89,79,22,15,8,16,1,2,0,0,0,0,1,3,2016,44562,3-1,5.4,6.6,5.3,16,5
0,1,Home Team Win,2,0,39,61,-22,4,6,5,3,10,11,1,2,3,8,19,15,77,86,27,15,5,7,1,2,0,0,0,0,0,2,2016,2-0,2-0,4.5,6.4,6.1,15,15
0,1,Home Team Win,2,0,43,57,-14,6,6,3,5,10,22,1,11,1,10,34,30,74,81,30,18,11,10,1,2,0,0,0,0,0,2,2016,2-0,2-0,4.9,6.9,6,20,19
0,1,Home Team Win,2,1,46,54,-8,10,5,8,2,21,9,3,2,11,2,25,24,76,78,17,30,11,19,3,2,0,0,0,0,1,2,2016,0-0,2-1,6.5,7.7,3.8,22,25
2,2,Tie,2,2,50,50,,4,8,2,3,8,13,2,2,1,2,35,23,77,75,35,16,12,7,1,1,0,0,0,0,2,2,2016,0-0,2-2,7.6,5.4,7.3,22,35
0,1,Home Team Win,2,1,56,44,12,5,2,6,4,19,8,8,2,15,4,32,19,83,76,21,33,11,14,1,3,0,0,0,0,1,2,2016,0-1,2-1,6.6,6.9,5.9,23,19
1,0,Away Team Win,0,1,50,50,0,7,4,1,5,10,12,3,3,6,3,36,36,68,72,24,32,15,13,1,3,0,0,0,0,1,0,2016,0-0,0-1,3,5.6,7.3,23,24
0,1,Home Team Win,4,0,57,43,14,3,2,7,3,12,7,2,2,3,3,22,19,88,82,20,20,14,16,1,2,0,0,0,0,0,4,2016,2-0,4-0,5.7,8.5,5,12,11
2,2,Tie,0,0,29,71,,5,7,2,2,9,17,2,8,3,7,26,28,66,87,27,24,9,10,0,2,0,0,0,0,0,0,2016,0-0,0-0,3.1,7.3,5.5,18,16
0,1,Home Team Win,2,0,69,31,38,5,5,9,4,19,14,5,5,6,6,27,14,90,78,8,21,10,5,1,0,0,0,0,0,0,2,2016,1-0,2-0,5.4,7.7,5.7,10,6
0,1,Home Team Win,3,0,43,57,-14,9,2,9,7,25,12,7,3,4,8,19,24,80,82,27,16,14,11,0,2,0,0,0,0,0,3,2016,2-0,3-0,6.2,6.9,5.2,18,20
0,1,Home Team Win,2,0,60,40,20,7,9,6,1,14,13,1,3,5,7,28,17,86,77,14,29,12,16,2,3,0,1,0,0,0,2,2016,0-0,2-0,4.2,6.5,5.3,21,16
0,1,Home Team Win,5,1,63,37,26,6,3,9,3,19,7,4,1,8,4,32,22,86,74,20,26,12,10,1,1,0,0,0,0,1,5,2016,44562,5-1,6.4,9.1,3.6,16,10
1,0,Away Team Win,0,2,51,49,-2,7,7,2,8,13,16,4,1,8,2,22,38,75,74,26,29,11,10,1,1,0,0,0,0,2,0,2016,0-2,0-2,4.1,5.7,6.7,42,26
0,1,Home Team Win,3,2,41,59,-18,6,3,6,5,15,9,3,1,4,5,23,29,79,82,30,11,11,13,2,2,0,0,0,0,2,3,2016,3-0,3-2,8.1,6.6,5.8,19,16
2,2,Tie,1,1,28,72,,0,8,4,4,5,16,1,4,6,5,22,16,67,89,16,22,25,13,3,5,0,0,0,0,1,1,2016,0-0,1-1,4.8,6.2,6.3,11,9
2,2,Tie,1,1,49,51,,2,2,2,2,8,7,4,3,6,4,27,29,78,78,26,32,11,14,1,3,0,0,0,0,1,1,2016,44562,1-1,4,6.5,6.4,19,18
1,0,Away Team Win,1,2,55,45,-10,3,6,3,6,8,14,2,2,7,6,20,32,80,75,14,21,14,12,2,1,0,0,0,0,2,1,2016,0-2,1-2,5.9,5.8,6.7,14,19
1,0,Away Team Win,1,2,45,55,10,9,3,7,3,23,8,7,2,8,8,25,20,75,79,14,31,14,11,2,3,0,0,1,0,2,1,2016,0-2,1-2,6.4,5.9,6.3,28,25
0,1,Home Team Win,3,1,66,34,32,11,3,11,3,29,7,7,1,11,2,20,22,88,68,18,41,8,15,1,4,0,0,0,0,1,3,2016,0-0,3-1,7,8,4.6,13,11
1,0,Away Team Win,0,3,61,39,-22,6,2,7,5,18,11,5,4,8,3,24,21,86,74,13,22,7,14,1,2,0,0,0,0,3,0,2016,0-1,0-3,5.6,5.2,7.8,11,10
0,1,Home Team Win,1,0,41,59,-18,1,7,3,4,4,12,0,1,2,7,19,26,74,78,45,13,12,17,1,1,0,0,0,0,0,1,2016,0-0,1-0,3.7,7.2,4.9,21,29
0,1,Home Team Win,1,0,62,38,24,8,2,7,0,15,4,0,2,5,6,30,31,85,74,18,35,10,10,0,2,0,0,0,0,0,1,2016,0-0,1-0,3.4,6.2,5.5,21,17
1,0,Away Team Win,0,2,52,48,-4,6,2,4,8,11,11,1,1,2,3,28,30,75,72,13,27,10,11,0,0,0,0,0,0,2,0,2016,0-0,0-2,4.2,5.6,6.7,17,19
0,1,Home Team Win,2,1,43,57,-14,2,1,7,4,12,8,3,3,8,5,25,33,76,71,37,29,17,17,2,3,0,0,0,0,1,2,2016,44562,2-1,5.2,6.7,5.5,27,18
1,0,Away Team Win,1,5,48,52,4,7,5,5,8,14,13,2,1,11,2,19,23,79,84,9,28,4,11,2,4,0,0,0,0,5,1,2016,44621,1-5,6.3,4.6,7.6,12,13
2,2,Tie,0,0,51,49,,8,9,6,1,16,13,2,3,5,7,32,19,68,68,18,34,11,13,0,1,0,0,0,0,0,0,2016,0-0,0-0,2.8,6.6,5.8,14,15
0,1,Home Team Win,3,1,33,67,-34,1,8,3,5,6,16,2,3,2,8,13,25,76,90,25,7,11,15,2,3,0,0,0,2,1,3,2016,1-0,3-1,6.9,7.2,4.9,9,9
2,2,Tie,2,2,60,40,,7,3,5,5,15,11,3,3,7,7,25,23,79,67,17,27,14,11,1,2,0,0,0,1,2,2,2016,44562,2-2,7.4,6.1,6.4,19,22
0,1,Home Team Win,5,0,72,28,44,9,2,12,0,27,6,6,4,11,4,23,15,90,71,10,29,11,3,1,2,0,0,0,0,0,5,2016,2-0,5-0,7.2,8.7,4.3,17,14
1,0,Away Team Win,0,2,70,30,-40,10,4,0,3,12,7,2,0,11,2,21,21,88,68,19,32,14,9,1,0,0,0,0,0,2,0,2016,0-1,0-2,3.6,5.9,6.8,16,11
1,0,Away Team Win,0,1,53,47,-6,1,4,5,4,9,11,3,3,5,5,43,23,81,77,28,25,10,9,3,2,0,0,0,0,1,0,2016,0-0,0-1,3.7,5.1,7.8,11,14
1,0,Away Team Win,0,3,48,52,4,3,6,3,8,7,18,1,4,5,5,15,36,73,78,25,26,9,7,1,1,0,0,0,0,3,0,2016,0-2,0-3,5.4,5.1,7,11,28
2,2,Tie,1,1,56,44,,3,4,3,4,6,9,0,1,2,7,32,18,82,76,24,26,11,8,1,0,0,0,0,0,1,1,2016,0-0,1-1,4.4,6.7,5.8,7,20
0,1,Home Team Win,4,0,42,58,-16,4,9,9,5,14,21,1,7,9,15,17,37,75,78,31,14,13,12,0,0,0,0,0,0,0,4,2016,1-0,4-0,6.7,8.7,3.9,12,21
0,1,Home Team Win,1,0,42,58,-16,4,3,4,1,10,6,2,2,2,6,23,26,76,81,20,26,13,9,3,1,0,0,0,0,0,1,2016,0-0,1-0,3.1,6.7,5.5,21,22
0,1,Home Team Win,3,2,59,41,18,2,1,7,2,16,5,7,2,9,5,36,30,79,67,27,23,10,20,0,1,0,0,0,0,2,3,2016,0-1,3-2,7.5,6.8,5.3,21,23
0,1,Home Team Win,2,1,45,55,-10,6,8,7,5,18,17,5,4,4,5,21,9,85,89,10,8,15,8,5,1,0,0,0,0,1,2,2016,1-0,2-1,7.1,6.6,5.8,6,11
1,0,Away Team Win,0,5,27,73,46,7,7,2,11,9,21,0,3,5,8,20,16,82,93,26,11,9,5,1,1,0,0,0,0,5,0,2016,0-2,0-5,6.8,4.1,9.4,7,10
1,0,Away Team Win,0,2,68,32,-36,3,5,5,6,12,14,4,3,7,4,22,12,93,82,6,20,11,6,1,1,0,0,0,0,2,0,2016,0-1,0-2,5.5,5.9,7.2,17,19
0,1,Home Team Win,2,0,47,53,-6,3,4,6,1,11,9,2,4,5,9,23,30,76,79,31,12,14,11,3,2,0,0,0,0,0,2,2016,0-0,2-0,4.5,6.9,5.2,11,12
0,1,Home Team Win,4,1,58,42,16,6,4,5,2,14,8,3,2,9,6,23,27,83,79,19,27,6,10,2,4,0,0,0,0,1,4,2016,1-0,4-1,5.3,6.9,4.8,5,15
0,1,Home Team Win,4,0,42,58,-16,5,4,3,4,11,14,3,6,6,7,20,14,78,85,29,16,17,10,1,2,0,0,0,0,0,4,2016,2-0,4-0,5.9,7.5,5.6,7,7
1,0,Away Team Win,0,1,48,52,4,6,3,2,7,10,10,2,0,11,1,22,32,83,81,15,36,7,9,2,1,0,0,0,0,1,0,2016,0-0,0-1,3.5,6.1,6.3,14,17
0,1,Home Team Win,2,0,50,50,0,10,7,5,2,20,9,5,0,4,6,19,21,77,72,26,26,17,17,2,2,0,0,0,0,0,2,2016,0-0,2-0,4.2,6.2,5.7,22,25
2,2,Tie,1,1,63,37,,4,5,6,6,14,17,4,6,6,3,26,18,87,75,24,23,16,13,0,0,0,0,0,0,1,1,2016,0-1,1-1,5.4,6,6.3,15,14
1,0,Away Team Win,1,3,42,58,16,7,7,4,7,15,14,4,1,4,1,29,19,73,79,21,21,16,10,3,1,0,0,0,0,3,1,2016,44593,1-3,7,5,7.5,21,19
2,2,Tie,1,1,34,66,,4,9,5,3,12,14,3,2,3,4,26,22,72,87,20,29,18,14,1,2,0,0,0,0,1,1,2016,1-0,1-1,4.8,6.5,6.6,8,23
2,2,Tie,1,1,39,61,,4,5,4,4,9,11,1,2,7,3,31,17,76,85,25,26,12,12,2,3,0,0,0,0,1,1,2016,0-1,1-1,5.3,6.8,5.8,10,14
0,1,Home Team Win,2,0,39,61,-22,12,3,5,5,18,12,1,4,6,4,16,19,81,89,13,27,6,10,0,2,0,0,0,0,0,2,2016,0-0,2-0,5.4,7.1,6.1,14,13
0,1,Home Team Win,1,0,52,48,4,10,5,6,0,21,8,5,3,7,3,18,20,84,83,25,17,14,15,0,2,0,0,0,0,0,1,2016,1-0,1-0,4.2,7.6,4.7,19,10
2,2,Tie,1,1,75,25,,7,6,5,6,18,16,6,4,8,5,20,9,88,69,10,33,11,8,0,1,0,0,0,0,1,1,2016,1-0,1-1,6.3,5.7,7.5,13,12
0,1,Home Team Win,3,0,50,50,0,9,3,6,2,17,9,2,4,2,9,20,28,86,81,26,12,5,13,0,3,0,1,0,0,0,3,2016,1-0,3-0,5.3,7.9,5.1,14,13
2,2,Tie,3,3,60,40,,9,5,4,7,15,14,2,2,8,2,22,19,89,85,3,14,14,11,0,1,0,0,0,0,3,3,2016,44562,3-3,9.1,6.3,6.8,8,7
1,0,Away Team Win,2,3,50,50,0,6,6,5,12,18,23,7,5,3,5,26,24,83,81,14,21,9,12,0,0,0,0,0,0,3,2,2016,0-1,2-3,9.3,5.3,7.6,12,10
2,2,Tie,0,0,58,42,,6,2,2,5,16,9,8,2,8,4,23,21,82,76,17,25,11,16,1,2,0,0,0,0,0,0,2016,0-0,0-0,3.2,5.5,6.6,16,16
0,1,Home Team Win,1,0,65,35,30,8,2,3,0,12,4,1,2,6,1,22,19,89,73,24,35,17,20,3,2,0,0,0,0,0,1,2016,0-0,1-0,2.6,5.8,5.8,13,18
0,1,Home Team Win,3,1,40,60,-20,6,3,5,2,14,8,3,3,7,5,20,30,80,85,25,23,14,10,2,0,0,0,0,0,1,3,2016,1-0,3-1,6.3,7.4,4.5,14,18
1,0,Away Team Win,0,1,54,46,-8,5,3,2,3,8,8,1,2,10,3,15,26,80,76,24,36,14,18,2,4,0,0,0,0,1,0,2016,0-1,0-1,3.1,6.2,6.7,20,24
2,2,Tie,0,0,54,46,,8,5,6,0,19,6,5,1,6,2,29,23,80,75,22,48,16,14,4,0,0,0,0,1,0,0,2016,0-0,0-0,3,6,6.1,18,17
1,0,Away Team Win,1,2,37,63,26,2,3,3,3,6,7,1,1,4,1,19,23,74,85,20,29,16,10,1,1,0,0,0,0,2,1,2016,0-2,1-2,4.5,6.1,6.3,14,10
0,1,Home Team Win,1,0,54,46,8,6,6,4,5,14,12,4,1,7,8,24,34,72,68,25,41,17,22,1,3,0,0,0,0,0,1,2016,0-0,1-0,4.8,7,4.8,23,22
0,1,Home Team Win,2,1,64,36,28,10,4,9,3,21,9,2,2,6,3,15,17,86,76,11,29,12,13,4,2,0,0,0,1,1,2,2016,1-0,2-1,8.8,7.7,4,9,12
0,1,Home Team Win,1,0,43,57,-14,3,5,2,4,5,17,0,8,2,8,19,28,80,85,45,20,15,12,2,0,0,0,0,0,0,1,2016,1-0,1-0,3.3,6.9,6.1,9,26
2,2,Tie,0,0,62,38,,9,9,2,3,13,15,2,3,3,4,22,18,87,78,24,28,16,13,2,1,0,0,0,0,0,0,2016,0-0,0-0,2.6,6.3,6.9,16,9
2,2,Tie,2,2,37,63,,7,2,6,3,14,6,1,1,6,0,21,16,79,88,5,31,14,14,1,2,0,0,0,0,2,2,2016,2-0,2-2,7.1,6.4,6.6,9,13
0,1,Home Team Win,3,0,59,41,18,8,8,7,4,21,14,6,2,5,6,22,18,84,77,18,26,14,17,2,3,0,1,0,0,0,3,2016,2-0,3-0,6,6.9,4.9,15,18
2,2,Tie,0,0,39,61,,5,6,4,3,11,15,2,6,7,7,22,21,71,82,33,22,16,12,2,2,0,0,0,0,0,0,2016,0-0,0-0,3.1,6.3,6.5,16,16
0,1,Home Team Win,3,2,71,29,42,5,1,7,3,17,6,5,2,8,2,23,17,83,54,16,23,12,23,1,3,0,0,0,0,2,3,2017,44562,3-2,7.4,6.8,5.2,31,22
0,1,Home Team Win,2,0,68,32,36,7,4,5,1,16,7,4,2,8,3,22,8,90,75,8,25,9,12,0,1,0,0,0,0,0,2,2017,1-0,2-0,4.5,7.5,5.7,6,5
0,1,Home Team Win,4,0,62,38,24,4,5,7,1,13,7,2,1,3,4,22,16,87,78,18,15,11,16,2,3,0,0,0,0,0,4,2017,1-0,4-0,5.4,8.6,4.6,15,11
0,1,Home Team Win,1,0,40,60,-20,3,4,3,2,8,6,2,0,2,7,25,16,83,91,25,13,11,8,2,1,0,0,0,0,0,1,2017,1-0,1-0,3.2,6.8,6.3,6,12
2,2,Tie,1,1,36,64,,6,9,4,3,12,17,2,5,6,7,25,32,63,81,31,30,13,8,1,0,0,0,0,0,1,1,2017,0-0,1-1,5.2,6.9,5.5,16,27
1,0,Away Team Win,1,3,58,42,-16,1,5,4,5,6,13,1,3,3,3,34,20,84,80,16,32,9,13,1,2,0,0,0,0,3,1,2017,44562,1-3,6.3,4.2,8.2,9,12
0,1,Home Team Win,1,0,52,48,4,8,5,2,1,10,8,0,2,9,3,27,23,76,74,22,30,9,11,2,1,0,0,0,0,0,1,2017,0-0,1-0,2.6,6.1,5.6,19,25
0,1,Home Team Win,3,0,62,38,24,4,2,5,4,14,9,5,3,15,3,18,24,80,71,12,25,11,17,2,3,0,0,0,0,0,3,2017,0-0,3-0,5.4,7.6,5.3,15,12
2,2,Tie,2,2,44,56,,3,2,5,3,9,7,1,2,0,5,18,27,78,79,23,15,16,15,3,2,0,0,0,0,2,2,2017,44562,2-2,7.1,6.4,6,18,13
0,1,Home Team Win,3,0,53,47,6,7,6,5,1,18,11,6,4,7,3,21,21,86,82,25,26,7,11,1,0,0,0,0,0,0,3,2017,0-0,3-0,5.6,7.6,5.2,14,9
1,0,Away Team Win,1,2,70,30,-40,8,3,6,4,20,10,6,3,10,4,18,17,89,71,10,31,11,8,2,3,0,0,0,0,2,1,2017,0-0,1-2,6.7,5.2,7.4,17,8
1,0,Away Team Win,1,2,52,48,-4,7,4,5,8,17,17,5,5,14,2,18,22,81,83,19,31,9,16,1,3,0,0,0,0,2,1,2017,0-0,1-2,7,5.9,7.2,13,19
1,0,Away Team Win,0,1,36,64,28,7,2,3,10,14,13,4,1,6,9,26,20,67,82,19,22,13,12,1,3,0,0,0,0,1,0,2017,0-0,0-1,4.8,5.1,7.4,7,18
0,1,Home Team Win,2,0,51,49,2,4,3,5,1,12,6,3,2,5,1,15,19,86,83,15,13,17,10,1,2,0,0,0,0,0,2,2017,1-0,2-0,3.9,7.5,5.5,16,14
0,1,Home Team Win,1,0,48,52,-4,3,10,4,1,8,14,1,3,4,3,31,26,69,75,31,29,25,12,4,3,0,0,0,0,0,1,2017,1-0,1-0,3.3,6.4,5.1,27,20
1,0,Away Team Win,0,1,46,54,8,6,1,4,4,11,6,1,2,8,2,38,30,75,75,18,27,12,15,1,1,0,0,0,0,1,0,2017,0-0,0-1,3.4,6.1,6.1,16,20
1,0,Away Team Win,0,2,59,41,-18,8,2,1,6,10,12,1,4,5,5,27,22,82,73,17,38,8,18,3,2,0,0,0,0,2,0,2017,0-1,0-2,4.4,5.3,7.8,15,18
0,1,Home Team Win,3,0,46,54,-8,7,7,9,2,22,12,6,3,7,5,26,15,72,80,13,26,8,13,1,2,0,0,0,1,0,3,2017,0-0,3-0,6.4,8.2,4.7,16,12
1,0,Away Team Win,1,4,47,53,6,7,8,3,6,15,16,5,2,6,10,18,22,78,83,20,22,10,12,0,2,0,0,0,0,4,1,2017,44621,1-4,6.2,5,7.8,12,17
1,0,Away Team Win,0,3,26,74,48,2,7,0,8,3,21,1,6,4,5,14,25,70,92,24,11,9,13,2,2,0,0,0,0,3,0,2017,0-0,0-3,5.1,4.7,7.6,6,5
1,0,Away Team Win,0,1,43,57,14,4,11,5,5,10,22,1,6,6,6,22,24,76,83,33,27,17,16,2,1,0,0,0,0,1,0,2017,0-0,0-1,4.2,5.7,6.6,24,21
